Classifier,y_true,y_pred
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,1
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,1,1
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,0,1
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,0,0
RBF SVM,1,1
RBF SVM,1,1
RBF SVM,0,1
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,0
RBF SVM,0,0
RBF SVM,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,0,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,0,1
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,0,1
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,0,0
Logistic Regression,1,1
Logistic Regression,1,1
Logistic Regression,0,1
Logistic Regression,1,0
Logistic Regression,0,0
Logistic Regression,1,0
Logistic Regression,0,1
Logistic Regression,1,1
